sheet,blend_key,blend_id,target_grade,seq,ratio,batch_id,weight,bloom,viscosity,t450,t620,moisture,so2,lot_no,sheet_ord,blend_month,blend_day,line,lot_ym,batch_yy,lot_year,lot_month
601-2,601-2#602@r0c10,602,140,3,0.0792669507632595,C02A251114G1,792.4,102.4,2.9,74.2,93.2,12.64,,25050258,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,4,0.009743312726326952,C02A251114G2,97.4,105.6,3.03,75.4,93.8,12.55,,25050259,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,5,0.019946781905847987,C02A251032C1,199.4,196.8,4.89,81.8,95.5,10.7,,25050141,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,6,0.08564912070103835,C02A251114D1,856.2,111.7,2.93,79.7,95.4,13.74,,25050255,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,7,0.08518896424784426,C02A251114F1,851.6,110.5,3.15,75.9,93.9,12.35,,25050257,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,8,0.04949682892183342,C02A250574B1,494.8,146.9,4.03,73.9,93.6,10.3,,25030306,60,6,1,A线,2503,25,2025,3
601-2,601-2#602@r0c10,602,140,9,0.0816077466338555,C02A251102B1,815.8,226.2,4.89,86.7,97.0,11.43,,25050233,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,10,0.05337814857051398,C02A250244C1,533.6,123.8,3.21,71.1,90.8,10.1,,25020060,60,6,1,A线,2502,25,2025,2
601-2,601-2#602@r0c10,602,140,11,0.04959686293339735,C02A250962B2,495.8,216.5,4.61,86.5,97.8,10.79,,25040557,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,12,0.049956985375027504,C02A250944A1,499.4,142.9,4.03,67.8,88.9,10.55,,25040527,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,13,0.0833883520396935,C02A251104B1,833.6,113.7,2.9,79.7,95.5,11.44,,25050238,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,14,0.03871316247524158,C02A250962A2,387.0,222.4,4.34,88.0,98.7,10.06,,25040555,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,15,0.04591561130784467,C02A250962B1,459.0,212.7,4.34,87.5,98.4,10.46,,25040556,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,16,0.05065722345597503,C02A250991C1,506.4,238.8,4.46,92.1,99.1,11.94,,25050054,60,6,1,A线,2505,25,2025,5
601-2,601-2#602@r0c10,602,140,17,0.04709601264429906,C02A250683A2,470.8,167.9,4.52,67.8,89.6,11.46,,25040028,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,18,0.028589720504971692,C02A250724A1,285.8,145.8,3.67,80.8,96.0,10.49,,25040101,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,19,0.04699597863273513,C02A250883A2,469.8,142.7,3.65,79.5,94.8,10.89,,25040406,60,6,1,A线,2504,25,2025,4
601-2,601-2#602@r0c10,602,140,20,0.022207550567192844,C02A250323A3,222.0,172.3,5.02,51.0,80.9,12.09,,25020281,60,6,1,A线,2502,25,2025,2
603,603#603@r0c0,603,160,1,0.030936405201591355,23LMB1534C1,312.6,89.8,2.77,62.1,83.7,13.79,,23080547,61,6,3,LMB(外购/旧料),2308,,2023,8
603,603#603@r0c0,603,160,2,0.04617698869821665,24LMB1154C1,466.6,90.0,2.74,79.8,94.3,12.71,,24070094,61,6,3,LMB(外购/旧料),2407,,2024,7
603,603#603@r0c0,603,160,3,0.04233715337569028,C02A250133A1,427.8,190.1,5.05,61.0,84.2,10.93,,25010359,61,6,3,A线,2501,25,2025,1
603,603#603@r0c0,603,160,4,0.05231280802802684,C02A250134F1,528.6,95.3,2.51,69.6,90.4,10.9,,25010373,61,6,3,A线,2501,25,2025,1
603,603#603@r0c0,603,160,5,0.041565227718068996,C02A250353A2,420.0,229.4,5.71,82.1,95.6,10.81,,25020364,61,6,3,A线,2502,25,2025,2
603,603#603@r0c0,603,160,6,0.027413257328345503,C02A250434B2,277.0,123.1,2.87,69.2,90.6,9.79,,25030076,61,6,3,A线,2503,25,2025,3
603,603#603@r0c0,603,160,7,0.05306494072006809,C02A250562A1,536.2,241.1,5.79,80.7,95.4,10.92,,25030282,61,6,3,A线,2503,25,2025,3
603,603#603@r0c0,603,160,8,0.043069493102151496,C02A250611D2,435.2,260.9,5.6,92.3,99.4,9.53,,25030372,61,6,3,A线,2503,25,2025,3
603,603#603@r0c0,603,160,9,0.050076202917483124,C02A250771C3,506.0,211.9,4.2,90.1,98.6,12.07,,25040181,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,10,0.0495219998812422,C02A250804A1,500.4,139.9,3.53,71.6,91.8,10.35,,25040252,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,11,0.07695505017516774,C02A251054A1,777.6,111.0,3.09,81.0,96.9,12.91,,25050170,61,6,3,A线,2505,25,2025,5
603,603#603@r0c0,603,160,12,0.029491518714248956,C02A251081A1,298.0,276.8,4.15,91.8,98.9,11.18,,25050198,61,6,3,A线,2505,25,2025,5
603,603#603@r0c0,603,160,13,0.07960730756289214,C02A251084A1,804.4,111.4,3.03,81.5,97.1,11.43,,25050210,61,6,3,A线,2505,25,2025,5
603,603#603@r0c0,603,160,14,0.0804781980484136,C02A251111B1,813.2,261.0,4.15,92.2,98.6,12.04,,25050243,61,6,3,A线,2505,25,2025,5
603,603#603@r0c0,603,160,15,0.07948854976941196,C02A251111D1,803.2,253.7,4.38,91.8,98.7,12.24,,25050245,61,6,3,A线,2505,25,2025,5
603,603#603@r0c0,603,160,16,0.051342952714605226,C02A250882B3,518.8,188.9,5.19,75.6,92.5,11.89,,25040403,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,17,0.021317023929695388,C02A250934B2,215.4,147.8,3.67,74.2,92.2,10.31,,25040510,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,18,0.0536785226530491,C02A250954B1,542.4,134.4,3.28,71.5,90.8,11.05,,25040547,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,19,0.0401797201274667,C02A250844B1,406.0,148.3,3.24,78.7,94.7,10.71,,25040331,61,6,3,A线,2504,25,2025,4
603,603#603@r0c0,603,160,20,0.05098667933416464,C02A250973A1,515.2,195.5,5.11,76.2,92.7,11.49,,25050020,61,6,3,A线,2505,25,2025,5
604,604#604@r0c0,604,240,1,0.08311770399194106,C02A251122A1,841.6,243.0,4.8,84.3,96.3,,,25060005,62,6,4,A线,2506,25,2025,6
604,604#604@r0c0,604,240,2,0.02941118375570348,C02A250152B2,297.8,246.5,6.43,79.6,93.8,,,25010415,62,6,4,A线,2501,25,2025,1
604,604#604@r0c0,604,240,3,0.044087147174432614,C02A250172A3,446.4,244.7,4.72,87.4,97.0,,,25010465,62,6,4,A线,2501,25,2025,1
604,604#604@r0c0,604,240,4,0.08367076856222964,C02A251091D1,847.2,238.4,4.15,89.0,98.3,,,25050218,62,6,4,A线,2505,25,2025,5
604,604#604@r0c0,604,240,5,0.037924427676931285,C02A250312A3,384.0,238.0,6.43,67.8,87.3,,,25020247,62,6,4,A线,2502,25,2025,2
604,604#604@r0c0,604,240,6,0.048077113002943095,C02A250312C1,486.8,233.2,6.64,70.0,89.1,,,25020249,62,6,4,A线,2502,25,2025,2
604,604#604@r0c0,604,240,7,0.04821537914551524,C02A250931B3,488.2,272.6,4.43,91.0,98.1,,,25040493,62,6,4,A线,2504,25,2025,4
604,604#604@r0c0,604,240,8,0.04870918679755862,C02A250252A2,493.2,229.6,5.35,57.1,82.2,,,25020083,62,6,4,A线,2502,25,2025,2
604,604#604@r0c0,604,240,9,0.04993382977462619,C02A250283A1,505.6,191.5,5.68,54.1,81.5,,,25020169,62,6,4,A线,2502,25,2025,2
604,604#604@r0c0,604,240,10,0.051889308076717953,C02A250601E1,525.4,250.6,4.86,90.1,98.1,,,25030353,62,6,4,A线,2503,25,2025,3
604,604#604@r0c0,604,240,11,0.03871451992020068,C02A251001C2,392.0,256.7,4.41,92.0,99.0,,,25050076,62,6,4,A线,2505,25,2025,5
604,604#604@r0c0,604,240,12,0.02917415608272266,C02A250032C3,295.4,222.9,5.66,65.6,86.9,,,25010079,62,6,4,A线,2501,25,2025,1
604,604#604@r0c0,604,240,13,0.038675015308037214,C02A251121B2,391.6,274.2,4.49,87.5,97.0,,,25060003,62,6,4,A线,2506,25,2025,6
604,604#604@r0c0,604,240,14,0.029549449898275622,C02A251121C1,299.2,263.1,4.46,88.1,97.5,,,25060004,62,6,4,A线,2506,25,2025,6
604,604#604@r0c0,604,240,15,0.03205799277065598,C02A251122A2,324.6,245.0,4.82,84.4,96.3,,,25060006,62,6,4,A线,2506,25,2025,6
604,604#604@r0c0,604,240,16,0.02362375807375511,C02A251131A1,239.2,274.3,4.43,87.9,96.5,,,25060010,62,6,4,A线,2506,25,2025,6
604,604#604@r0c0,604,240,17,0.02757421929010212,C02A250331E2,279.2,249.7,5.3,87.0,97.0,,,25020301,62,6,4,A线,2502,25,2025,2
604,604#604@r0c0,604,240,18,0.07300452327809273,C02A251091B1,739.2,245.4,4.11,90.1,98.8,,,25050216,62,6,4,A线,2505,25,2025,5
604,604#604@r0c0,604,240,19,0.07557232306871828,C02A250461C1,765.2,279.7,4.8,91.5,98.5,,,25030108,62,6,4,A线,2503,25,2025,3
604,604#604@r0c0,604,240,20,0.05350899717542023,C02A250081F2,541.8,251.7,5.3,84.2,95.0,,,25010215,62,6,4,A线,2501,25,2025,1
604,604#604@r0c0,604,240,21,0.05350899717542023,C02A250121D1,541.8,253.7,4.89,91.9,98.9,,,25010318,62,6,4,A线,2501,25,2025,1
0605,0605#605@r0c0,605,160,1,0.0424500059873069,C02A251113A2,425.4,188.7,4.89,72.9,91.0,,,25050251,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,2,0.0366423182852353,C02A250783A2,367.2,146.8,3.77,78.8,94.8,,,25040211,63,6,5,A线,2504,25,2025,4
0605,0605#605@r0c0,605,160,3,0.08693569632379355,C02A251071C1,871.2,206.9,4.03,88.7,97.9,,,25050187,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,4,0.07168802139464335,C02A251114B1,718.4,132.7,3.53,81.9,96.2,,,25050253,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,5,0.06318604558336327,C02A251121A1,633.2,277.8,4.43,89.4,97.9,,,25060001,63,6,5,A线,2506,25,2025,6
0605,0605#605@r0c0,605,160,6,0.08078872789685866,C02A251044A1,809.6,115.9,3.31,74.4,94.1,,,25050159,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,7,0.09280325709495868,C02A251133A1,930.0,158.8,4.2,74.9,90.8,,,25060017,63,6,5,A线,2506,25,2025,6
0605,0605#605@r0c0,605,160,8,0.07907236658284436,C02A251114E1,792.4,114.2,3.03,79.0,95.3,,,25050256,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,9,0.08260487765936214,C02A251123A1,827.8,198.5,4.77,78.4,94.2,,,25060007,63,6,5,A线,2506,25,2025,6
0605,0605#605@r0c0,605,160,10,0.08434119666307428,C02A251121B1,845.2,273.1,4.49,89.4,97.6,,,25060002,63,6,5,A线,2506,25,2025,6
0605,0605#605@r0c0,605,160,11,0.07935177423861414,C02A251072C1,795.2,198.1,4.52,86.6,97.0,,,25050191,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,12,0.05093202410888915,C02A250094B1,510.4,103.6,2.67,62.8,83.9,,,25010254,63,6,5,A线,2501,25,2025,1
0605,0605#605@r0c0,605,160,13,0.08663633097832595,C02A251044B1,868.2,114.2,3.21,74.9,93.9,,,25050160,63,6,5,A线,2505,25,2025,5
0605,0605#605@r0c0,605,160,14,0.06256735720273021,C02A251034C1,627.0,136.4,3.61,75.1,93.0,,,25050146,63,6,5,A线,2505,25,2025,5
606,606#606@r0c0,606,220,1,0.046332655839927385,24LMB0972C1,469.6,233.7,5.63,80.1,93.1,,,24060185,64,6,6,LMB(外购/旧料),2406,,2024,6
606,606#606@r0c0,606,220,2,0.0843183298143142,C02A251062B1,854.6,203.1,3.91,85.1,96.0,,,25050177,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,3,0.047674487440061565,C02A250172C1,483.2,241.8,5.27,73.9,90.2,,,25010467,64,6,6,A线,2501,25,2025,1
606,606#606@r0c0,606,220,4,0.07997710993152712,C02A251071B2,810.6,231.5,4.15,89.6,97.7,,,25050186,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,5,0.05002269274029639,24LMB0972C2,507.0,232.5,5.68,79.9,93.0,,,24060186,64,6,6,LMB(外购/旧料),2406,,2024,6
606,606#606@r0c0,606,220,6,0.08400260473192968,C02A251061C1,851.4,260.3,4.12,91.5,98.6,,,25050175,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,7,0.025475067584900448,C02A250342B1,258.2,231.6,6.24,75.8,92.3,,,25020334,64,6,6,A线,2502,25,2025,2
606,606#606@r0c0,606,220,8,0.03828166623912228,C02A250143A2,388.0,228.1,6.37,76.4,93.0,,,25010393,64,6,6,A线,2501,25,2025,1
606,606#606@r0c0,606,220,9,0.07928646131381101,C02A251051C1,803.6,256.1,4.15,92.4,98.8,,,25050163,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,10,0.05272608875821379,C02A250321F1,534.4,248.8,5.73,83.4,95.6,,,25020270,64,6,6,A线,2502,25,2025,2
606,606#606@r0c0,606,220,11,0.019811748919628235,C02A250973A3,200.8,191.7,4.86,73.5,91.5,,,25050022,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,12,0.034552163703455215,C02A251091C1,350.2,246.0,4.08,90.2,98.7,,,25050217,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,13,0.020443199084397262,C02A251041A1,207.2,244.7,4.15,86.9,96.2,,,25050147,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,14,0.04355032855141386,C02A250792C2,441.4,199.6,5.52,73.2,92.3,,,25040229,64,6,6,A线,2504,25,2025,4
606,606#606@r0c0,606,220,15,0.0256921285790398,C02A251022B2,260.4,203.3,5.9,80.5,94.5,,,25050124,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,16,0.05012135682854155,C02A250942B2,508.0,218.4,6.09,78.7,93.1,,,25040521,64,6,6,A线,2504,25,2025,4
606,606#606@r0c0,606,220,17,0.0519367760522525,C02A251124A1,526.4,200.0,4.61,75.6,93.1,,,25060009,64,6,6,A线,2506,25,2025,6
606,606#606@r0c0,606,220,18,0.03362472127395071,C02A250172B1,340.8,241.7,5.19,76.9,92.0,,,25010466,64,6,6,A线,2501,25,2025,1
606,606#606@r0c0,606,220,19,0.04956883793436865,C02A251073A1,502.4,194.5,5.3,79.5,93.6,,,25050192,64,6,6,A线,2505,25,2025,5
606,606#606@r0c0,606,220,20,0.0826015746788484,C02A251112A1,837.2,218.1,5.35,83.7,96.1,,,25050248,64,6,6,A线,2505,25,2025,5
607,607#607@r0c0,607,220,1,0.036144335303253394,C02A251111F1,358.4,230.3,5.02,88.2,97.9,,,25050247,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,2,0.08388632283829847,C02A251091E1,831.8,231.7,4.69,87.6,97.9,,,25050219,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,3,0.0784606385768168,C02A251042B1,778.0,204.9,5.66,79.4,93.9,,,25050154,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,4,0.04826640311422175,C02A250661B3,478.6,254.4,4.57,90.4,98.0,,,25030466,65,6,7,A线,2503,25,2025,3
607,607#607@r0c0,607,220,5,0.05145323624921842,C02A250661C1,510.2,248.1,4.61,90.8,98.6,,,25030467,65,6,7,A线,2503,25,2025,3
607,607#607@r0c0,607,220,6,0.08370479436858348,C02A251112B1,830.0,213.7,5.6,82.2,94.6,,,25050249,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,7,0.049718630871941755,C02A250661B2,493.0,258.9,4.61,90.9,98.5,,,25030465,65,6,7,A线,2503,25,2025,3
607,607#607@r0c0,607,220,8,0.08457209705722181,C02A251092B1,838.6,224.4,5.68,82.2,95.4,,,25050221,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,9,0.044736682869763414,C02A251001C1,443.6,257.4,4.46,92.1,99.1,,,25050075,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,10,0.08188950967143348,C02A251113A1,812.0,191.3,4.94,73.9,91.6,,,25050250,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,11,0.07497125799229513,C02A251101D1,743.4,246.7,4.46,90.3,98.1,,,25050231,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,12,0.07483006918251679,C02A251102C1,742.0,218.6,5.0,86.0,96.6,,,25050234,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,13,0.08574194719538515,C02A251092A1,850.2,229.3,5.19,86.0,97.3,,,25050220,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,14,0.0723491800964118,C02A251041C1,717.4,246.1,4.26,90.9,98.7,,,25050150,65,6,7,A线,2505,25,2025,5
607,607#607@r0c0,607,220,15,0.04927489461263842,C02A250941C4,488.6,231.1,4.82,89.2,97.9,,,25040518,65,6,7,A线,2504,25,2025,4
608,608#608@r0c0,608,180,1,0.011589588119957162,502,72.94,160.8,3.78,75.0,93.0,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,2,0.009991133822085364,503,62.88,162.3,3.77,77.1,94.0,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,3,0.014738829092503791,504,92.76,132.7,3.4,75.2,93.4,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,4,0.014300286959091645,601,90.0,176.8,3.99,78.3,93.4,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,5,0.0004766762319697215,602,3.0,153.4,3.79,78.3,94.3,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,6,0.027043431560415533,603,170.2,180.9,3.98,80.1,94.7,,,,66,6,8,其他,,,,
608,608#608@r0c0,608,180,7,0.0652093085334579,C02A251191B2,410.4,276.7,4.32,88.9,97.9,,,25060090,66,6,8,A线,2506,25,2025,6
608,608#608@r0c0,608,180,8,0.1111926757108037,C02A251191D1,699.8,261.6,4.86,87.4,97.3,,,25060092,66,6,8,A线,2506,25,2025,6
608,608#608@r0c0,608,180,9,0.05967986424260914,C02A241884A1,375.6,142.7,3.65,55.2,81.3,,,24120475,66,6,8,A线,2412,24,2024,12
608,608#608@r0c0,608,180,10,0.08151163566682239,C02A251013B1,513.0,167.6,4.43,81.4,95.3,,,25050105,66,6,8,A线,2505,25,2025,5
608,608#608@r0c0,608,180,11,0.066194439412862,C02A250943A2,416.6,163.0,5.0,72.6,90.7,,,25040525,66,6,8,A线,2504,25,2025,4
608,608#608@r0c0,608,180,12,0.052148379777487534,C02A250943B1,328.2,162.3,4.91,72.2,91.1,,,25040526,66,6,8,A线,2504,25,2025,4
608,608#608@r0c0,608,180,13,0.0963203772733484,C02A251094B1,606.2,121.8,3.28,81.8,96.5,,,25050225,66,6,8,A线,2505,25,2025,5
608,608#608@r0c0,608,180,14,0.055866454386851366,C02A250244D1,351.6,100.8,2.64,67.4,89.1,,,25020063,66,6,8,A线,2502,25,2025,2
608,608#608@r0c0,608,180,15,0.07655420285433728,C02A250831B3,481.8,251.1,4.34,92.8,99.2,,,25040295,66,6,8,A线,2504,25,2025,4
608,608#608@r0c0,608,180,16,0.0789375840141859,C02A250981E1,496.8,225.7,4.34,90.6,98.7,,,25050035,66,6,8,A线,2505,25,2025,5
608,608#608@r0c0,608,180,17,0.05055945900425513,C02A251071D1,318.2,185.7,3.97,87.8,97.8,,,25050188,66,6,8,A线,2505,25,2025,5
608,608#608@r0c0,608,180,18,0.12768567333695607,C02A251072A1,803.6,182.0,3.91,88.1,98.3,,,25050189,66,6,8,A线,2505,25,2025,5
609,609#609@r0c0,609,140,1,0.05201498602493706,C02A250883A1,524.8,154.9,3.97,77.8,93.9,11.19,,25040405,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,2,0.049438024064860156,C02A250783A1,498.8,146.1,3.67,80.1,95.3,11.89,,25040210,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,3,0.048664935476837076,C02A251003B1,491.0,160.5,4.32,73.7,92.0,12.05,,25050085,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,4,0.050686859476282035,C02A250264B1,511.4,100.6,2.7,59.1,83.0,11.02,,25020114,67,6,9,A线,2502,25,2025,2
609,609#609@r0c0,609,140,5,0.048625289908220515,C02A250703A1,490.6,192.0,5.11,81.0,95.4,11.76,,25040061,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,6,0.050052530378416955,C02A251094D1,505.0,117.1,2.93,75.7,93.5,12.03,,25050227,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,7,0.04820901143774654,C02A250864A3,486.4,108.6,2.96,79.8,95.6,10.81,,25040365,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,8,0.06823002358911333,C02A251093B1,688.4,177.7,5.05,79.1,94.6,11.93,,25050223,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,9,0.036394631990009314,C02A250783A2,367.2,146.8,3.77,78.8,94.8,11.85,,25040211,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,10,0.04995341645687554,C02A250933B1,504.0,151.3,4.2,77.8,93.8,11.62,,25040506,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,11,0.050389517711657776,C02A250251F1,508.4,260.2,4.06,88.6,97.2,10.77,,25020078,67,6,9,A线,2502,25,2025,2
609,609#609@r0c0,609,140,12,0.030249568854441296,C02A251104E1,305.2,112.4,2.8,79.7,95.4,10.88,,25050241,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,13,0.07564374492041152,C02A251104A1,763.2,125.4,3.21,79.8,95.6,11.43,,25050237,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,14,0.0487640493983785,C02A250171D1,492.0,255.6,4.89,90.3,97.9,11.54,,25010460,67,6,9,A线,2501,25,2025,1
609,609#609@r0c0,609,140,15,0.023034075366225943,C02A250544B2,232.4,120.6,3.18,73.7,94.3,11.29,,25030253,67,6,9,A线,2503,25,2025,3
609,609#609@r0c0,609,140,16,0.05130136578983884,C02A250654A2,517.6,129.7,3.46,78.8,95.2,12.05,,25030460,67,6,9,A线,2503,25,2025,3
609,609#609@r0c0,609,140,17,0.04543382163458679,C02A250933A1,458.4,166.9,4.82,75.1,92.3,11.42,,25040504,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,18,0.03675144210755843,C02A250864B1,370.8,102.4,2.77,76.2,93.5,11.06,,25040366,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,19,0.05356116320098321,C02A251054B1,540.4,108.6,3.06,80.7,96.7,13.44,,25050171,67,6,9,A线,2505,25,2025,5
609,609#609@r0c0,609,140,20,0.032905821951751346,C02A250933A2,332.0,154.3,4.32,77.3,93.7,11.71,,25040505,67,6,9,A线,2504,25,2025,4
609,609#609@r0c0,609,140,21,0.04969572026086784,C02A251014A2,501.4,132.4,3.58,80.9,95.9,11.85,,25050107,67,6,9,A线,2505,25,2025,5
610,610#610@r0c0,610,140,1,0.030129521402622015,C02A250544B1,305.2,129.1,3.28,74.2,94.2,11.2,,25030252,68,6,10,A线,2503,25,2025,3
610,610#610@r0c0,610,140,2,0.030998262517769704,C02A250594B2,314.0,127.9,3.46,81.0,97.3,11.86,,25030345,68,6,10,A线,2503,25,2025,3
610,610#610@r0c0,610,140,3,0.045549676196493444,C02A250882C1,461.4,185.9,5.11,74.7,91.9,11.89,,25040404,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,4,0.02681250987205813,C02A250953A2,271.6,174.9,4.94,79.5,94.9,11.16,,25040543,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,5,0.05103854051492655,C02A250251C3,517.0,261.9,3.73,90.9,98.0,11.89,,25020073,68,6,10,A线,2502,25,2025,2
610,610#610@r0c0,610,140,6,0.04495735270889275,C02A241814B1,455.4,113.0,2.8,64.6,88.6,12.43,,24120298,68,6,10,A线,2412,24,2024,12
610,610#610@r0c0,610,140,7,0.04651713789290791,C02A251004C1,471.2,121.3,3.46,74.8,93.9,10.53,,25050089,68,6,10,A线,2505,25,2025,5
610,610#610@r0c0,610,140,8,0.04705022903174854,C02A250942B3,476.6,207.9,6.26,78.2,92.8,11.71,,25040522,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,9,0.03439425051334702,C02A251004C2,348.4,118.5,3.34,74.9,94.0,11.31,,25050090,68,6,10,A线,2505,25,2025,5
610,610#610@r0c0,610,140,10,0.03279497709682514,C02A250932B2,332.2,198.8,6.24,70.3,89.8,11.15,,25040503,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,11,0.05003159058600537,C02A250251D3,506.8,260.4,3.91,90.0,97.6,11.75,,25020076,68,6,10,A线,2502,25,2025,2
610,610#610@r0c0,610,140,12,0.05411862265045017,C02A250604C3,548.2,118.2,3.15,78.8,95.9,11.79,,25030364,68,6,10,A线,2503,25,2025,3
610,610#610@r0c0,610,140,13,0.03549992102353499,C02A250942B4,359.6,202.0,6.43,75.6,91.1,11.4,,25040523,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,14,0.04523377033643974,C02A250673A3,458.2,125.5,3.12,78.8,94.8,12.03,,25040010,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,15,0.03583557099984205,C02A250811D2,363.0,218.7,4.61,87.9,97.8,12.16,,25040262,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,16,0.08720976149107565,C02A251064A1,883.4,104.6,2.9,81.2,96.2,11.84,,25050182,68,6,10,A线,2505,25,2025,5
610,610#610@r0c0,610,140,17,0.04762280840309587,C02A250974A1,482.4,127.7,3.18,79.5,95.4,10.84,,25050023,68,6,10,A线,2505,25,2025,5
610,610#610@r0c0,610,140,18,0.04736613489180224,C02A251204E1,479.8,113.9,2.9,75.7,93.3,11.95,,25060121,68,6,10,A线,2506,25,2025,6
610,610#610@r0c0,610,140,19,0.04181803822460907,C02A251204E2,423.6,115.1,2.9,75.8,93.3,11.69,,25060122,68,6,10,A线,2506,25,2025,6
610,610#610@r0c0,610,140,20,0.05172958458379403,C02A250794B1,524.0,107.1,2.73,78.5,95.7,11.7,,25040235,68,6,10,A线,2504,25,2025,4
610,610#610@r0c0,610,140,21,0.04505607329015953,C02A251203A2,456.4,177.9,5.02,77.9,93.7,11.74,,25060114,68,6,10,A线,2506,25,2025,6
610,610#610@r0c0,610,140,22,0.06823566577160006,C02A251104D1,691.2,99.0,2.64,79.3,95.8,12.06,,25050240,68,6,10,A线,2505,25,2025,5
611,611#611@r0c0,611,140,1,0.07864778138859935,C02A251043A1,769.6,141.2,3.85,73.9,92.4,12.28,,25050157,69,6,11,A线,2505,25,2025,5
611,611#611@r0c0,611,140,2,0.021010893780530178,C02A251023B2,205.6,143.3,3.77,75.2,92.8,12.16,,25050128,69,6,11,A线,2505,25,2025,5
611,611#611@r0c0,611,140,3,0.05250679583869847,C02A250983A2,513.8,146.0,3.73,79.9,95.2,12.11,,25050043,69,6,11,A线,2505,25,2025,5
